company,category_main,category_sub,question,answer
현대,차량정비,일반,계기판에 수도꼭지 모양(엔진체크경고등)의 경고등이 떠요.,"엔진의 정상적인 작동을 제어하는 엔진 전자 제어장치나 배기가스 제어에 관계되는 각종 센서에
이상이 있을때 엔진 경고등이 점등됩니다.
주행중에 점등되면 가능한 빨리 저희 하이테크센터 또는 서비스 협력사에 정비를 의뢰하십시오.

일반적으로 견인은 하지 않아도 됩니다. 그러나 가능한 빨리 정비를 의뢰하십시오.
단, 일부 엔진 제어 장치 고장시에는 엔진이 시동되지 않을 수도 있으니 이 때에는 견인하십시오.

※ 주의 : 엔진 체크 경고등이 점등 또는 점멸된 상태로 계속 주행하면, 운전성능과 연료소비에 영향을
주는 배기 제어 계통에 손상을 가져올 수 있습니다. 또한 배출가스 규제와 관련된 제재조치를
받으실 수도 있으므로 가까운 하이테크센터 또는 서비스 협력사에 점검 및 정비를 받으십시오."
현대,차량정비,일반,연료부족경고등 점등 후 몇 키로 운행 가능한지요.,"연료 부족 경고등이 점등되면 연료를 바로 보충 하십시오.

대략 20~30 Km 정도 여유는 있습니다만 도로조건이나 운행여건, 차종에 따라 다르므로
정확한 운행 키로수를 측정해드리긴 어렵습니다.

연료가 완전 소모되어 운전할 경우 엔진 및 연료장치에 고장을 일으킬 수 있으므로,
경고등이 점등되기 이전에 연료를 충전하여 사용하시기 바랍니다."
현대,차량정비,일반,도어 커티쉬램프 타입 문의,"취급설명서 8장 차량제원편 전구의 용량 확인바랍니다.
전구 용량에 도어커티시 램프 규격이 수록되어 있으면 해당함.

※ 홈페이지 > 서비스 > 취급설명서"
현대,홈페이지,일반,차량을 판매한 경우 어떻게 하나요?,마이페이지에서 보유차량 삭제를 눌러주시면 더 이상 차량 정보 표출이 되지 않습니다.
현대,홈페이지,일반,내 차가 아닌 다른 차량이 보입니다.,"차량을 다른 운전자에게 판매하신 뒤에도 내 차 정보에서 지속하여 정보가 표출될 경우, 직접 내 차 정보에서 차량 삭제 기능을 통하여 삭제할 수 있습니다."
현대,홈페이지,일반,실 운행자 등록 시 사용 가능한 기능은 무엇인가요?,"실 운행자로 등록되신 경우에 정비예약, 수리 이력 확인 등 차량운행 시 필요한 기능 활용이 가능합니다."
현대,홈페이지,일반,내 차 정보가 안 보여요.,"현대닷컴 홈페이지 혹은 지점/대리점 방문을 통해서 실 운행자 등록 가능합니다.
https://www.hyundai.com/kr/ko/service-membership/bluemembers/car-register/bluemembers-car-register
중고차 구매 시 보유하신 차량이 조회가 되지 않는다면, 마이현대 앱 혹은 가까운 블루핸즈 방문을 통해 인증을 받으셔야 합니다."
현대,홈페이지,일반,취급설명서는 어디서 다운 받나요?,"취급설명서는 홈페이지 디지털/고객지원 > Help Desk > 사용설명서 다운로드(자료실)에서 다운로드가 가능합니다.
https://www.hyundai.com/kr/ko/digital-customer-support/helpdesk/download-center"
현대,홈페이지,일반,내비게이션 시스템 업그레이드는 어디서 하나요?,"디지털/고객지원 > 업데이트 > SW업데이트 (내비/캠)에서 확인 가능합니다.
https://www.hyundai.com/kr/ko/digital-customer-support/update/navigation-update"
현대,홈페이지,일반,"계정 통합 시, 선택하지 않은 계정은 어떻게 되나요? 가입 정보 (이름, 생년월일 등)도 통합되나요?","· 선택하지 않은 계정은 자동으로 탈퇴처리 됩니다. 이후 ID 찾기 진행하시면 검색되지 않습니다.

· 이름, 생년월일 등 가입정보가 다를 경우, 최근 본인인증 받은 정보로 업데이트/수정 됩니다."
현대,홈페이지,일반,"저는 5개 ID를 가지고 있는데, 계정 통합 화면에는 왜 2개 ID만 표시되는 건가요?","· 계정 통합은 2개 ID를 대상으로만 진행됩니다. (① 현재 로그인하려는 ID, ② 기존에 현대닷컴 가입된 ID)

· 이후 제 3의 ID로 로그인 하실 경우, 다시 한 번 본인 인증과 계정 통합 절차가 진행됩니다."
현대,홈페이지,일반,"기존에 이미 사용하고 있던 ID인데, 왜 다시 본인 인증과 계정 통합을 해야 하나요?","· 여러 개 ID 보유한 고객으로 ID 혼란으로 인한 고객 문의가 많이 발생하고 있습니다. 이에 회원 1명 당 1개의 ID만 이용할 수 있도록 변경되었습니다.(블루링크 등 현대자동차 타 서비스 동일)

· 기존에 여러 개 ID를 보유하셨던 고객이라면, ID 통합을 위해서 본인인증과 계정 통합을 진행해주세요. 통합된 ID로 현대닷컴, 블루링크, 디지털 키, 마이현대에서 동일하게 사용 가능합니다.

※ 디지털 키에 가입하신 고객이라면 ‘휴대폰 인증’을 통해 본인인증 받으셔야 서비스 이용이 가능합니다. (아이핀 인증 시, 이후 휴대폰 본인인증 재 요청됨)

· 계정 통합 절차를 진행하지 않으시면 해당 ID로 서비스 이용이 불가합니다. (필수)"
현대,홈페이지,일반,이메일 인증 받지 않으면 가입이 안 되는 건가요? 가입 절차가 너무 번거롭습니다.,"· 오타 등으로 잘못된 이메일을 입력 하셔서, 향후 비밀번호 찾기 등이 진행되지 않는 경우가 많이 발생합니다.

· 다른 사람의 이메일 아이디로 먼저 가입하여, 이후 이메일 소유자가 가입하지 못하는 경우가 발생하고 있습니다.

· 이런 부작용을 방지하기 위하여 다소 번거롭지만, 본인 이메일 임을 인증하는 절차가 추가되었습니다.

· 반드시 본인 이메일로 가입을 부탁드리며, 타인 이메일 및 타인 정보로 무단 가입 시 회원 자격이 해지될 수 있습니다."
현대,홈페이지,일반,"이미 가입되어 있는 ID가 있다고 하는데, 아이디를 바꾸고 싶어요. (사용하지 않는 ID, 퇴사한 회사의 ID 등)","· 계정 변경은 불가하며,’ 탈퇴 후 재가입’ 부탁 드립니다.

· 현대통합계정은 임의로 변경되지 못하게 관리하고 있습니다. ID 변경을 원하실 경우 ‘통합계정 탈퇴’ 이후 재가입해주셔야 합니다.

(단, 계정 탈퇴 시 가입하신 서비스가 함께 탈퇴되니 유의사항을 꼭 확인해주세요.)



※ 계정 탈퇴 하는 법

현대닷컴 로그인 > 마이페이지 > 개인정보수정 > 현대닷컴서비스탈퇴 탭 > 두 개 버튼 중 아래 ‘현대자동차 통합계정 탈퇴’ 버튼 클릭"
현대,홈페이지,일반,"본인 명의 폰도 없고, 아이핀 발급받기 번거로운데 꼭 본인인증을 받아야 하나요?","· [기존] 본인 인증만 받으면 이메일 여러 개 가입 가능 >>> [1인1계정 적용] 처음 본인인증 받아 가입한 계정 外, 다른 계정은 생성되지 않도록 변경되었습니다.

· 기존에는 여러 ID가 생성되어 고객 혼란이 심했습니다. 이에 1인 1아이디 정책을 적용하여 이후 여러 개 ID를 검색/PW 초기화 해야하는 번거로움을 줄이려고 합니다.

본인 인증은 이 정책을 위해 필요한 절차이므로 최초 1회만 본인인증 해주시면 되겠습니다. (이후에는 본인인증 정보 보관/저장함)"
현대,홈페이지,일반,"""예상하지 못한 오류가 발생했습니다."" 메시지가 표시됩니다.","시스템에서 작업 오류가 발생하는 경우 표시됩니다. 1시간 후에도 동일한 메시지가 보이는 경우에는 다음 방법 중 하나를 시도해 주세요.
· 브라우저의 쿠키와 캐시를 삭제하세요
· 다른 브라우저를 사용하세요. 예를 들어, 인터넷 익스플로러를 사용하고 있다면 크롬 또는 Safari를 이용해서 접속하세요. 브라우저가 최신 버전이 아닌 경우에는 이용에 제한이 있을 수 있습니다.

제시된 모든 방법으로도 해결되지 않는다면 홈페이지 Q&A 및 고객센터로 문의주세요. 문제화면의 스크린샷을 첨부하시면 원인파악에 도움이 됩니다."
현대,홈페이지,일반,현대닷컴 로그인 계정을 변경하고 싶습니다.,"계정 변경은 불가하며, ‘탈퇴 후 재가입’ 부탁 드립니다.

현대닷컴 계정은 임의로 변경되지 못하게 관리하고 있습니다.
ID 변경을 원하실 경우, ‘통합계정 탈퇴’ 이후 재가입해주셔야 합니다.
(단, 계정 탈퇴 시 가입하신 서비스가 함께 탈퇴되니 유의사항을 꼭 참고해주세요)

※ 계정탈퇴 하는 법
현대닷컴 로그인 → 마이페이지 → 개인정보수정 → 현대닷컴서비스탈퇴 탭 → 최하단 ‘현대자동차 통합계정 탈퇴’ 링크 클릭"
현대,홈페이지,일반,휴대폰 인증 SMS가 오지 않습니다.,"휴대폰 번호를 정확하게 입력해주세요.

현대닷컴에서 이메일 계정 입력 시 종종 오타로 인해 SMS 발송이 실패하는 경우가 있습니다.
핸드폰 번호는 공백 및 특수문자 (-) 없이 숫자만 입력 부탁 드립니다. (ex. 01012345678 (O), 010 1234 5678 (X), 010-1234-5678 (X) )

휴대폰에서 번호를 차단하셨나요?

차단 설정, 통신사 정책 등으로 인증 SMS가 발송되지 않는 경우가 있습니다.
보유하신 휴대폰에서 메시지 App. > 설정 > 메시지 차단/스팸번호를 확인 부탁 드립니다.
※ 자세한 설정 방법은 휴대폰 제조사 홈페이지를 참고해주세요.


만약 차단하지 않은 경우에도 SMS가 수신되지 않을 경우, 각 이동통신사로 확인 부탁 드립니다.
(휴대폰인증보호 서비스 가입 등 확인 필요)"
현대,홈페이지,일반,로그인 시 비밀번호가 맞지 않다고 합니다.,"비밀번호 찾기를 통해 비밀번호 재설정을 해주세요.

① 로그인 창에서 “아이디 확인 및 비밀번호 초기화” 클릭
② “이메일로 비밀번호 초기화” 클릭
③ 생년월일과 현대닷컴에 가입한 이메일 입력
④ 이메일로 발송된 인증번호를 10분 내에 입력
(도착하지 않았을 경우, 입력 주소와 스팸메일함 확인)
⑤ 신규 비밀번호 입력 후 다시 로그인

※ “이메일로 비밀번호 초기화”를 이용해주세요
- 모바일로 비밀번호 초기화를 진행할 경우, 최종적으로 로그인했던 ID에 대해서만 진행하게 됩니다. (일괄변경 X)
- 여러 개의 통합아이디를 보유하신 고객은 해당 메뉴로 PW 변경이 어려우니, 이메일로 비밀번호 초기화를 이용해주세요."
현대,홈페이지,일반,로그인 시 다른 계정으로 로그인하라고 나옵니다.,"기존에 가입하신 내역이 존재하는 경우입니다. (현대자동차 홈페이지는 1인 1계정 원칙)

이미 가입하신 현대닷컴 아이디가 있으신 경우로, 팝업창에서 안내드린 계정으로 다시 로그인하여 주세요.
비밀번호를 분실하신 경우, 로그인 > ID/비밀번호 찾기 > 이메일로 비밀번호 초기화를 이용해주세요.




[비밀번호 찾기 프로세스]

로그인 클릭 → 아이디/비밀번호 찾기 → 이메일로 비번 초기화 → 가입한 이메일 입력 → 인증번호 입력 / 재설정"
현대,홈페이지,일반,준회원은 왜 폐지되었나요. 기존 ID를 사용하지 못하는 이유는 무엇인가요?,"현대닷컴은 본인 인증된 정회원 중심의 회원 체계로 개편되었습니다. (1인 1계정)

준회원 (간편가입/소셜가입)의 경우,
가입 절차는 매우 간편하나 많은 서비스 이용에 제한이 있었습니다. (소유차량 등록, 포인트 조회 불가, 이벤트 참여 불가 등)
또한 한 고객이 여러 ID를 사용함으로써, 서비스 이용에 혼란을 주는 경우가 많이 발생하였습니다.
‘본인 인증’을 통해 정회원으로 가입하시고, 보유차량 등록, 포인트 조회, 이벤트 참여 등 더 많은 혜택을 경험해보세요.

정회원의 경우,
기존에 사용하시던 ID/PW를 그대로 사용하실 수 있습니다. (다만, 최초 1회 로그인 시 약관 동의와 PIN 입력 필요)
기존에 연동되어있던 소셜연동 계정 또한 그대로 이용 가능하십니다. (고객 편의를 위해 제한적으로 허용)
다만 신규 소셜계정을 추가 연동하는 부분은 앞으로 제한됩니다. (현대닷컴은 1인 1계정 정책 시행)"
현대,홈페이지,일반,회원가입을 해야만 현대닷컴을 이용할 수 있나요?,"회원가입을 하지 않으셔도 다양한 서비스를 이용하실 수 있습니다만, 회원가입을 하시면 좀더 다양하고 개인화된 서비스를 이용하실 수 있습니다.

별도 회원가입 및 로그인을 하지 않으셔도 현대닷컴 내 많은 서비스를 이용하실 수 있습니다만,
회원가입을 하시면 상세 견적 내기, 구매상담신청, 시승신청, 서비스네트워크예약, 마이페이지 등 일부 주요 서비스를 이용하실 수 있습니다."
현대,홈페이지,일반,회원탈퇴 및 재가입을 원할때는 어떻게 해야 하나요?,"현대자동차 홈페이지에서는 로그인 상태에서만 회원탈퇴 신청을 하실 수 있으며,

‘마이페이지’ 에서 [개인정보 수정] 버튼을 클릭하여 ‘회원탈퇴’ 메뉴를 찾으실 수 있습니다.

현대자동차 홈페이지 회원 탈퇴 시 즉시 회원정보 및 인증정보와 홈페이지 자체서비스 내역 (이벤트 응모 등) 이 모두 삭제되오니 유의하시기 바랍니다.

회원탈퇴를 완료하더라도 블루멤버스 멤버십(멤버십포인트, 멤버십카드 등) 은 유지됩니다.


회원탈퇴 후 재가입은 언제나 가능하나, 이미 삭제된 데이터는 복구가 불가능하오니 이점 유의바랍니다."
현대,홈페이지,일반,비밀번호 및 개인정보를 변경하고 싶을때는 어떻게 해야 하나요?,"비밀번호 및 개인정보 변경은 로그인을 하신 후 홈페이지 우측상단에 있는 [마이페이지] 메뉴를 이용해주시기 바랍니다. 현대자동차에서 제공해드리는 서비스의 정상적인 이용을 위해서 주소와 전화번호, 이메일 주소는 항상 최신정보로 유지해주시기 바랍니다."
현대,홈페이지,일반,‘인터넷 멤버스클럽’은 어떤 서비스인가요?,‘인터넷 멤버스클럽’은 인터넷을 이용하시는 현대자동차 구입 고객님의 즐겁고 편리한 자동차 생활을 지원해 드리기 위해 마련한 구입 고객 서비스의 이름입니다.
현대,홈페이지,일반,‘인터넷 멤버스클럽’은 언제부터 시작했나요?,2004년 10월25일부터 시작했습니다.
현대,홈페이지,일반,‘인터넷 멤버스클럽’ 서비스는 누구에게 제공됩니까?,현대자동차를 구입하신 고객이시면서 현대자동차 홈페이지 회원으로 가입하신 고객님께 제공해 드립니다. (회원가입하기)
현대,홈페이지,일반,‘인터넷 멤버스클럽’ 서비스 신청은 어떻게 합니까?,"현대자동차 홈페이지의 회원 가입을 클릭하시고, 신청 과정을 거치면 됩니다. (서비스 신청 하기)"
현대,홈페이지,일반,"‘인터넷 멤버스클럽’ 서비스를 신청하면, 어떤 서비스를 받을 수 있나요?","구입하신 차종, 운행기간, 거주 지역 등에 의해 고객님께 꼭 필요한 맞춤형 정보와 다양한 서비스를 자동차를 이용하시는 동안 지속적으로 받으실 수 있습니다. 1) 내차 정보 조회 - 고객님의 구입 이력, 계약금 및 인도금 입금 현황, 할부 내용, 정비 이력, 탁송 정보, 전담 정비 센터, 전담 카마스터 정보 등을 조회하실 수 있습니다. 2) 운행 지원 서비스 - 고객님이 운행하시는 차량의 주행거리별 관리 및 점검사항, 운전 요령, 최저가 주유소 정보, 드라이빙 날씨 등에 관한 맞춤형 정보를 받으실 수 있습니다. 또한 구입년차별로 별도 마련한 경품 서비스도 받으실 수 있습니다. 3) 자동차 생활 서비스 - 고객님의 거주 지역이나 관심 사항에 따라 생활, 여행, 취미, 레저, 문화 등에 관한 맞춤형 정보를 받으실 수 있습니다. 예를 들어 여행지 소개의 경우 해당지역의 날씨, 가는 길, 고객 거주지에서 목적지까지의 최단거리 검색, 최저가 주유소, 주차장, 세차장 정보가 지도찾기 기능과 함께 자동으로 제공됩니다. 4) 구매 지원 서비스 - 관심 차종이나 구매 예정 시점을 기입하시면, 관심 차종에 대한 최신 정보와 더불어 구매 예정 시점에는 차량 정보, 구매 조건, 이벤트 안내, 할인 혜택 등의 서비스를 받으실 수 있습니다. (관심 차종 등록하기, 구매 예정 시기 등록하기) 5) 프리미엄 컨텐츠 서비스 - 재테크 동영상 강좌 및 상담서비스, 골프 동영상 강좌, 영어/중국어 동영상 강좌, 해외 최신 경영/경제 신서 요약서비스, 날씨 SMS 안내 등 양질의 유료 컨텐츠를 인터넷 멤버스클럽 회원에게 무료로 제공해드립니다. 단, 프리미엄 서비스는 “추가 정보” 항목을 기입하신 고객님께 제공해 드립니다. (추가정보 등록하기)"
현대,홈페이지,일반,현대자동차 홈페이지에 있는 저작물 사용시 어떤 제한을 받습니까?,"현대자동차(주)의 홈페이지 (이하 '홈페이지'라 함)에는 현대자동차(주) (이하 '회사'라 함)에서 저작권을 갖고 있는 텍스트, 이미지, 사진, 영상물, VR, 플래시, 사운드 등의 저작물 (이하 '저작물'라고 함)이 포함되어 있습니다. 이러한 저작물은 대한민국 저작권법의 보호를 받습니다. 따라서 이를 이용하고자 할 경우에는 회사의 사전 허가를 받아야 하며, 허가를 받은 경우에도 아래의 요건을 준수하여야 합니다.
- 법인 및 단체나 제품 등이 현대자동차의 후원ㆍ협력ㆍ보증을 받는 것처럼 오인되도록 사용해서는 안됩니다.
- 회사 및 그 제품을 비방하거나 부정적인 이미지를 줄 수 있는 용도로 이용해서는 안됩니다.
- 저작물의 크기 조정이나 저작물의 변형, 가공이 필요할 경우 반드시 회사의 사전 허가를 얻어야 합니다.
- 저작물의 이용에 따라 생긴 손실이나 결과에 대해 회사는 어떠한 책임도 지지 않습니다.
- 어떠한 경우에도 현대자동차 웹 사이트의 페이지를 통째로 복제해서 사용해 서는 안됩니다.

회사의 허가 없이 저작물을 복제, 다운로드, 출판, 배포, 소스 이용 등으로 사용할 경우에는 모든 법적인 책임을 지셔야 합니다. 또한 현대자동차 웹 사이트를 귀하나 귀하의 회사ㆍ단체 등의 웹사이트에 링크하는 것은 회사의 허가를 받아야 하며, 이 경우에도 ""현대자동차 홈페이지로"", ""www.hyundai-motor.com으로"" 등 링크 사실을 알리는 표현과 함께 사용해야 합니다."
현대,홈페이지,일반,제품 카달로그나 설명서의 내용을 사용해도 되는지 궁금합니다.,"개인적인 용도나 비상업적인 용도로 현대자동차 제품의 카탈로그나 설명서 등의 일부를 인용 및 사용하는 경우에는 회사의 승인을 얻을 필요가 없습니다. 단, ""위 자료의 저작권은 현대자동차에 있습니다""와 같은 표현과 함께 사용하여 저작권이 현대자동차에 있음을 명시해야 합니다. 또한 현대자동차 및 그 제품을 비방하는 목적으로 사용해서는 안되며, 귀하나 귀하의 회사ㆍ사업ㆍ단체 등이 현대자동차의 후원ㆍ협력ㆍ보증을 받는 것처럼 오인될 수 있는 외관으로 사용해서는 안됩니다. 상업적인 용도로 사용하고자 할 때는 현대자동차 법무팀의 사전 승인을 받아야 합니다."
현대,홈페이지,일반,현대자동차 저작물 사용에 대해서 자세한 내용을 알려주십시오..,"기타 자세한 사항을 보시려면 홈페이지 메인 하단에 있는 ""저작권 안내"" 를 보시면 상세한 내용을 보실 수 있습니다. 쉽게 말씀드리면 개인홈페이지에 개인이 자료로써 보관코자 할 경우에는 당사 이미지를 사용하는데 큰 문제가 없습니다. 기타 상업적인 목적이나 기업사이트등 다른 용도로 사용코자 하실 때에는 우선 저작권 안내에 관한 사항을 검토하시고 다른 문의 사항이 있으시면 당사 사이버 상담 메일이나 법무팀에 문의를 해주시기 바랍니다. 또한, 홈페이지에 게재되지 않은 다른 이미지를 추가로 제공하지는 않습니다."
현대,홈페이지,일반,아이디와 패스워드를 분실하였습니다.,"아이디와 패스워드를 분실하였을 경우 로그인 페이지 하단에 [아이디 찾기]와 [비밀번호 찾기]를 이용해주시기 바랍니다.




아이디 찾기

아이디찾기 페이지에서, 회원정보(이름과 생년월일, 성별 혹은 이름과 휴대전화번호)를 입력하거나 본인인증(아이핀 인증, 휴대폰 인증)을 통해 찾을 수 있도록 하였습니다.

본인인증을 하지 않는 ‘이메일 간편가입’ 또는 ‘SNS 계정으로 가입’ 하신 경우, 가입 시 입력하신 회원정보로만 찾으실 수 있습니다.




※ 현대자동차 홈페이지 > 로그인 > 아이디찾기 바로가기 ▶




비밀번호 찾기

비밀번호찾기 페이지에서, 가입하신 ‘이메일 아이디’ 를 입력한 뒤,

회원정보(성별/생년월일 또는 휴대폰번호) 또는 본인인증(아이핀 인증, 휴대폰 인증) 을 입력하여 결과가 일치하는 경우,

등록하신 이메일 주소로 임시 비밀번호를 발송해 드립니다.

본인인증을 하지 않는 ‘이메일 간편가입’ 또는 ‘SNS 계정으로 가입’ 하신 경우, 가입 시 입력하신 회원정보로만 찾으실 수 있습니다.

발급된 임시 비밀번호로 로그인 후, 사용하시는 개인 비밀번호로 변경하여 주시기 바랍니다.




※ 현대자동차 홈페이지 > 로그인 > 비밀번호찾기 바로가기 ▶"
현대,블루멤버스,일반,블루멤버스 회원 가입 후 카드 발급은 언제 되나요?,"블루멤버스 가입이 완료된 회원에게는 멤버십 카드(모바일)가 발급됩니다. 


현대자동차 홈페이지, 마이현대 앱 등을 통해 카드번호 및 모바일 바코드 확인이 가능하며, 마이현대/네이버페이/삼성월렛 앱을 통해 블루멤버십 포인트를 사용할 수 있습니다. 
-마이현대: 로그인 > 우측 상단 바코드
-네이버페이: 로그인 > 멤버십 > 멤버십 추가 > 블루멤버스
-삼성월렛: 멤버십 > 추가 > 블루멤버스


실물카드 발급을 희망하시는 고객분들께서는 현대자동차 고객센터(080-600-6000)로 문의하시기 바랍니다."
현대,블루멤버스,일반,블루멤버스 회원 정보를 확인/변경하고 싶어요.,"현대자동차 홈페이지 또는 마이현대 앱, 현대자동차 고객센터(080-600-6000)를 통해 회원정보를 확인하거나 변경할 수 있습니다."
현대,블루멤버스,일반,본인 이외의 가족이 보유한 블루멤버스 포인트를 사용할 수 있나요?,"블루멤버스 패밀리 멤버십에 등록하시면 등록된 가족 구성원 간 제약없이 실시간으로 자유롭게 포인트를 공유하여 사용할 수 있습니다.
패밀리 멤버십은 패밀리 대표의 직계존비속, 형제/자매, 배우자까지 등록 가능합니다. (패밀리 대표 포함 최대 8명)
패밀리 멤버십 등록 및 기타사항은 현대자동차 홈페이지(www.hyundai.com) 블루멤버스 메뉴에서 확인할 수 있습니다."
현대,블루멤버스,일반,블루멤버스 포인트 양도 절차가 어떻게 되나요?,"가족인 경우 패밀리 멤버십을 통해 등록된 가족 구성원 간 제약없이 실시간으로 자유롭게 포인트를 공유하여 사용할 수 있습니다.
패밀리 멤버십은 패밀리 대표의 직계존비속, 형제/자매, 배우자까지 등록 가능합니다. (패밀리 대표 포함 최대 8명)
패밀리 멤버십 등록 및 기타사항은 현대자동차 홈페이지(www.hyundai.com) 블루멤버스 메뉴에서 확인할 수 있습니다.


패밀리 멤버십을 등록하지 않아도, 현대자동차 홈페이지(www.hyundai.com)에서 블루멤버스 포인트를 양도할 수 있으며, 양도 가능한 대상은 다음과 같습니다.
① 가족 : 배우자, 직계 존비속, 형제/자매에게 양도 가능
② 장애인 공동명의 : 장애인 출고 건의 공동명의자에게 양도 가능
③ 사망한 회원 : 배우자, 직계 존비속, 형제/자매 및 장애인 공동명의 출고 건의 경우 장애인 사망 시 양도 가능
양도/양수인 모두가 블루멤버스 회원가입이 되어있어야 하며, 증빙서류와 양도양수 신청서 제출 시 심사 후 양도됩니다.


자세한 사항은 현대자동차 홈페이지(www.hyundai.com) 의 블루멤버스 메뉴에서 확인할 수 있습니다."
현대,블루멤버스,일반,신차구매 시 블루멤버스 포인트는 언제 적립되나요 ?,"신차구매 포인트는 회원가입과 제작증발급이 모두 완료된 날의 익일 적립되며, 적립일 기준 3일 이후부터 사용할 수 있습니다.
출고시점 블루멤버스에 미가입하신 경우 출고 후 6개월 이내 블루멤버스 회원에 가입하시면 포인트가 적립됩니다."
현대,블루멤버스,일반,세이브-오토 및 M포인트 차감을 통해 차량 가격을 할인받았습니다. 그런데 세금계산서상 금액과 차이가 있는데 왜 그런가요?,"세이브-오토 및 M포인트 사용은 현대자동차가 현대카드사와 공동으로 시행 중인 이벤트입니다. 
해당 이벤트를 통해 차량 가격을 할인받으신 경우, 고객님이 알고계신 할인 금액과 세금계산서에 표기된 내역이 다르게 느껴질 수 있습니다. 


현대자동차가 발행한 세금계산서의 차량 공급가액에는 전체 할인액의 50%만 반영됩니다.
따라서, 세금계산서상 공급가액은 실제 할인받으신 금액을 감안하면 높게 느껴질 수 있습니다. 


나머지 할인액 50%는 카드 혜택으로 제공됩니다. 
현대카드의 이용내역 또는 카드명세서를 통해 M포인트 차감내역, 카드결제(청구)금액 감소내역 등을 확인할 수 있습니다.


해당 이벤트가 현대자동차와 현대카드사가 공동으로 시행하는 행사이기 때문에, 제공되는 할인 내역이 분리되어 있습니다."
현대,블루멤버스,일반,차량 구매에 사용할 수 있는 포인트는 무엇인가요?,"■ 블루멤버스 포인트
개인고객은 5년간 최대 400만 포인트 / 법인고객은 1대당 최대 200만 포인트까지 차량금액 총 할인한도(30%) 내에서 사용 가능합니다.
단, 일부 법인 회원의 경우에는 신차 구매 시 포인트 사용이 제한될 수 있습니다.
(FLEET 업체, 이용자명의리스, 실차주계약 등)


■ 현대카드 M 포인트
5년간 최대 200만원까지 차량 구매시 사용하실 수 있습니다. 


■ 블루 세이브-오토
블루멤버스 포인트 혹은 M포인트가 적립되는 현대카드로 결제 시 적립 예정인 포인트 일부를 선사용하고, 이후 최대 36개월 동안 해당 카드를 이용하며 적립되는 포인트로 상환하는 제도입니다.
사용되는 포인트에 따라, ①블루 세이브-오토(블루멤버스 포인트)와 ②세이브-오토(M포인트) 두 가지로 나뉩니다.


차종에 따라 20~50만 포인트를 선사용 할 수 있으며, 상세한 내용은 현대카드 홈페이지의 '세이브-오토' 안내사항을 참고하세요."
현대,블루멤버스,일반,블루멤버스 포인트는 어떻게 활용하나요?,"블루멤버스 포인트는 제휴처에서 회원인증 시 현금처럼 사용할 수 있습니다.
블루멤버스 회원은 실물카드 혹은 마이현대/네이버페이/삼성월렛을 통해 인증할 수 있습니다.


-마이현대: 로그인 > 우측 상단 바코드
-네이버페이: 로그인 > 멤버십 > 멤버십 추가 > 블루멤버스
-삼성월렛: 멤버십 > 추가 > 블루멤버스


블루멤버스 제휴처 정보는 현대자동차 홈페이지(www.hyundai.com)를 참고하세요."
현대,블루멤버스,일반,블루멤버스 포인트 유효기간은 어떻게 되나요?,"블루멤버스 포인트의 유효기간은 최초 적립일로부터 만 5년입니다.
5년 경과 시점을 기준으로 익월 1일 자동 소멸됩니다."
현대,블루멤버스,일반,블루멤버스 회원가입 없이 포인트를 받을 수 있나요?,"블루멤버스 포인트는 블루멤버스 회원에 한하여 적용되는 혜택으로, 회원 가입이 필수입니다."
현대,블루멤버스,일반,블루 세이브-오토 제도에 대해 알고 싶습니다.,"세이브-오토 제도는 현대자동차/제네시스 신차 구매 시 전용카드를 이용하시는 고객께 선할인 혜택을 제공하고, 이후 카드 사용을 통해 적립되는 포인트로 해당 할인 금액을 상환해 나가는 프로그램입니다.


차종에 따라 최소 20만 원에서 최대 50만 원까지 선할인을 먼저 제공받으실 수 있으며, 할인 금액은 최장 36개월 동안 카드 이용으로 적립된 포인트를 통해 상환하게 됩니다.


만약 상환 기간 종료 시점까지 포인트 상환이 완료되지 않은 경우, 미상환 금액은 익월 카드 이용대금에 합산되어 청구됩니다.
해당 미상환 금액에 대해서는 별도의 이자가 부과되지는 않습니다."
현대,블루멤버스,일반,블루 세이브-오토는 포인트를 미리 사용하는 것 외에 또 어떤 혜택이 있나요?,"블루 세이브-오토를 이용하시면, 전월 이용실적, 카드 사용처의 조건 없이 최소 1.5% 이상 포인트 적립률 혜택을 받을 수 있습니다. 
(블루 세이브-오토 미이용 시에는 카드 종류, 카드 사용처 및 전월 이용실적에 따라 적립율 변경됩니다.)


블루 세이브-오토 이용으로 적립된 포인트는 고객님의 별다른 조치 없이도, 신차 구매 시 혜택 받으신 선할인 금액을 자동 상환하게 됩니다."
현대,블루멤버스,일반,"차량 구매 시 전용카드를 발급받은 이후, 카드를 재발급하거나 다른 카드로 교체하더라도 블루 세이브-오토 이용이 가능한가요?",블루멤버스 포인트가 적립되는 전용카드라면 카드 재발급 및 교체 시에도 블루 세이브-오토 이용이 가능합니다.
